publisher,title,url,published_at,raw_source
Economictimes.com,Breaking news live updates: Zubeen's journey to cremation site to begin at 9:30 am today after second autopsy,https://m.economictimes.com/news/newsblogs/breaking-news-live-updates-gst-reforms-goods-and-services-tax-changes-h-1b-visa-us-immigration-pm-modi-trump-zubeen-garg-weather-updates-september-23/liveblog/124059297.cms,2025-09-23T01:59:13Z,newsapi
Fox News,Wild video shows cars spinning at illegal takeovers in Maryland as police announce hit-and-run arrest,https://www.foxnews.com/us/wild-video-shows-cars-spinning-illegal-takeovers-maryland-police-announce-hit-and-run-arrest,2025-09-23T01:59:07Z,newsapi
The Verge,Google begins its battle for the ‘unofficial currency of the internet’,https://www.theverge.com/policy/783285/google-doj-ad-tech-remedies-trial,2025-09-23T01:58:29Z,newsapi
The Hockey News,From The Archive: Hockey's Hottest Hotbed,https://thehockeynews.com/nhl/tampa-bay-lightning/latest-news/from-the-archive-hockey-s-hottest-hotbed,2025-09-23T01:58:09Z,newsapi
Freerepublic.com,Keith Olbermann appears to threaten CNN’s conservative pundit Scott Jennings,https://freerepublic.com/focus/f-news/4342135/posts,2025-09-23T01:57:56Z,newsapi
Time Out,Long Beach cancels this year’s Dia de los Muertos Parade due to ICE concerns—here’s the latest on the parade’s future,https://www.timeout.com/los-angeles/news/long-beach-cancels-this-years-dia-de-los-muertos-parade-due-to-ice-concernsheres-the-latest-on-the-parades-future-092325,2025-09-23T01:56:49Z,newsapi
The Times of India,"Brigade Enterprises eyes Rs 1,200 cr sales from JV project in south Bengaluru",https://economictimes.indiatimes.com/markets/digital-real-estate/realty-news/brigade-enterprises-eyes-rs-1200-cr-sales-from-jv-project-in-south-bengaluru/articleshow/124059264.cms,2025-09-23T01:55:55Z,newsapi
Biztoc.com,"Trump links acetaminophen use in pregnancy to autism, without clear evidence",https://biztoc.com/x/e721d001778e0fdb,2025-09-23T01:55:54Z,newsapi
Biztoc.com,Congo President Defends Cobalt Quota in Bid to Control Price,https://biztoc.com/x/3154b523848c5e87,2025-09-23T01:55:39Z,newsapi
Biztoc.com,Builder Seazen Joins Chinese Rush Back to Dollar Bond Market,https://biztoc.com/x/838c1974de83d793,2025-09-23T01:55:37Z,newsapi
Breitbart News,Trump Wishes Establishment Media Were More Open to Finding Autism Causes,https://www.breitbart.com/politics/2025/09/22/trump-wishes-media-establishment-more-open-finding-autism-causes/,2025-09-23T01:55:31Z,newsapi
Sporting News,What number is Zay Flowers? Ravens WR's invisible half has NFL fans confused,https://www.sportingnews.com/us/nfl/baltimore-ravens/news/what-number-zay-flowers-ravens-wrs-invisible-half-has-nfl-fans-confused/2f7e6900f7d8880063a2ee57,2025-09-23T01:54:15Z,newsapi
The Hockey News,"""It's A Big Year"": Red Wings Sebastian Cossa Knows The Stakes Heading Into 2025-26",https://thehockeynews.com/nhl/detroit-red-wings/players/it-s-a-big-year-red-wings-sebastian-cossa-knows-the-stakes-heading-into-2025-26,2025-09-23T01:54:02Z,newsapi
TheWrap,"Jimmy Kimmel Should Come Back With Weekly Trump Voters as Guests, Clay Travis Pitches | Video",https://www.thewrap.com/jimmy-kimmel-live-return-trump-voter-guests-abc-disney-fox-news/,2025-09-23T01:53:51Z,newsapi
The Times of India,Apex body to oversee all modes of transport likely,https://timesofindia.indiatimes.com/india/apex-body-to-oversee-all-modes-of-transport-likely/articleshow/124059227.cms,2025-09-23T01:53:44Z,newsapi
Slashdot.org,FDA to approve drug to treat autism symptoms - Politico,https://slashdot.org/firehose.pl?op=view&amp;id=179482618,2025-09-23T01:52:27Z,newsapi
The Times of India,JUST IN TIME raises Rs 80 cr to fund pan-India watch business expansion,https://timesofindia.indiatimes.com/business/india-business/just-in-time-raises-rs-80-cr-to-fund-pan-india-watch-business-expansion/articleshow/124059099.cms,2025-09-23T01:51:04Z,newsapi
