publisher,title,url,published_at,raw_source
ABC News,He earned a small town's trust. He owed $95 million in what authorities say was a Ponzi scheme,https://abcnews.go.com/US/wireStory/earned-small-towns-trust-owed-95-million-authorities-124718248,2025-08-17T03:58:48Z,newsapi
ESPN,"Royals' Pasquantino feels heat, exits with illness",https://www.espn.com/mlb/story/_/id/45998466/royals-vinnie-pasquantino-exits-heat-related-illness,2025-08-17T03:54:54Z,newsapi
Fox News,Trump backs Putin's proposal for Russia to take full control of Donbas region in Ukraine,https://www.foxnews.com/world/trump-backs-putins-proposal-russia-take-full-control-donbas,2025-08-17T03:54:00Z,newsapi
ESPN,"Ravens' Loop drill 5 FGs, now Tucker's successor",https://www.espn.com/nfl/story/_/id/45998399/ravens-tyler-loop-drills-5-field-goals-named-starting-kicker,2025-08-17T03:36:53Z,newsapi
ESPN,Dillon secures playoff spot with Richmond win,https://www.espn.com/racing/nascar/story/_/id/45998396/austin-dillon-wins-richmond-makes-nascar-cup-playoffs,2025-08-17T03:36:16Z,newsapi
Al Jazeera English,Lionel Messi scores as Inter Miami wins late against LA Galaxy,https://www.aljazeera.com/sports/2025/8/17/lionel-messi-scores-as-inter-miami-wins-late-against-la-galaxy,2025-08-17T03:33:29Z,newsapi
Buzzfeed,31 Pieces Of Home Decor From *Rubs Eyes In Disbelief* Amazon,https://www.buzzfeed.com/malloryannp/decor-rubs-eyes-in-disbelief-amazon-an,2025-08-17T03:31:02Z,newsapi
Buzzfeed,"31 People Who Brain-Farted So Hard, They Lowkey Forgot How The World Works For A Sec",https://www.buzzfeed.com/hannahdobro/times-people-were-completely-clueless,2025-08-17T03:31:02Z,newsapi
CBS News,Dallas protesters rally against GOP redistricting plan on national Day of Action,https://www.cbsnews.com/texas/video/dallas-protesters-rally-against-gop-redistricting-plan-on-national-day-of-action/,2025-08-17T03:30:00Z,newsapi
Breitbart News,Watch: White House Shares Video Showing Nighttime Operation to Make D.C. Safe Again,https://www.breitbart.com/politics/2025/08/16/watch-white-house-shares-video-showing-nighttime-operation-to-make-d-c-safe-again/,2025-08-17T03:26:34Z,newsapi
Buzzfeed,"""They Were NEVER Cleaned"": Restaurant Workers Are Sharing The Most Repulsive Things They've Seen Behind The Kitchen Doors",https://www.buzzfeed.com/alanavalko/restaurant-employees-share-gross-kitchen-secrets,2025-08-17T03:16:02Z,newsapi
Buzzfeed,17 Of The Best Gaming Headphones To Upgrade Your Setup,https://www.buzzfeed.com/hbraga/best-gaming-headphones,2025-08-17T03:01:05Z,newsapi
ESPN,Brewers rally again to win record 14th straight,https://www.espn.com/mlb/story/_/id/45997962/brewers-rally-again-win-franchise-record-14th-straight,2025-08-17T02:52:14Z,newsapi
ABC News,"In Trump's redistricting push, Democrats find an aggressive identity",https://abcnews.go.com/Politics/wireStory/trumps-redistricting-push-democrats-find-aggressive-identity-progressives-124705361,2025-08-17T02:46:38Z,newsapi
Buzzfeed,Just 29 Beauty Products That Work So Well Reviewers Call Them “Remarkable”,https://www.buzzfeed.com/danielboan/beauty-items-reviewers-call-remarkable-an,2025-08-17T02:31:05Z,newsapi
Fox News,Masked robbers pull off brazen midday heist at Seattle jewelry store in under two minutes,https://www.foxnews.com/us/masked-robbers-pull-off-brazen-midday-heist-seattle-jewelry-store-under-two-minutes,2025-08-17T02:25:48Z,newsapi
Breitbart News,"Playboy Leaves 'Anti-Business' L.A., California for Miami Beach",https://www.breitbart.com/entertainment/2025/08/16/playboy-leaves-anti-business-l-a-california-for-miami-beach/,2025-08-17T02:23:13Z,newsapi
ESPN,'I've arrived': Jeanty makes powerful statement,https://www.espn.com/nfl/story/_/id/45997699/raiders-ashton-jeanty-tough-hell-impresses-vs-49ers,2025-08-17T02:20:46Z,newsapi
Fox News,Mechanic finds Ford assembly worker's lost wallet in vehicle hood from 11 years ago,https://www.foxnews.com/us/mechanic-finds-ford-assembly-workers-lost-wallet-vehicle-hood-from-11-years-ago,2025-08-17T02:18:51Z,newsapi
Fox News,Rockies pitcher Jimmy Herget's postgame shirt sends playful message: 'My arm hurts',https://www.foxnews.com/sports/rockies-pitcher-jimmy-hergets-postgame-shirt-sends-playful-message-my-arm-hurts,2025-08-17T02:05:30Z,newsapi
ESPN,"Messi golazo, stunning assist gives Miami late win",https://www.espn.com/soccer/report/_/gameId/727190,2025-08-17T02:05:03Z,newsapi
Business Insider,Inside BYD's plan to rule the waves,https://www.businessinsider.com/see-byds-fleet-car-carrying-cargo-ships-tesla-2025-8,2025-08-17T02:00:02Z,newsapi
