publisher,title,url,published_at,raw_source
The Times of India,Study abroad spends hit 5-year low,https://timesofindia.indiatimes.com/business/india-business/study-abroad-spends-hit-5-yr-low/articleshow/123594299.cms,2025-08-30T01:59:34Z,newsapi
The Times of India,Mutual Funds share in savings jumps 6x in 10 yrs,https://timesofindia.indiatimes.com/business/india-business/mutual-funds-share-in-savings-jumps-6x-in-10-yrs/articleshow/123594274.cms,2025-08-30T01:57:24Z,newsapi
Digital Journal,North Korea’s Kim consoles families of troops killed fighting for Russia: KCNA,https://www.digitaljournal.com/world/north-koreas-kim-consoles-families-of-troops-killed-fighting-for-russia-kcna/article,2025-08-30T01:57:20Z,newsapi
The Times of India,Ex-girlfriend Kayla Nicole takes spotlight with cryptic Instagram post following Travis Kelce and Taylor Swift’s engagement; Who is she and what is her net worth?,https://economictimes.indiatimes.com/news/international/us/ex-girlfriend-kayla-nicole-takes-spotlight-with-cryptic-instagram-post-following-travis-kelce-and-taylor-swifts-engagement-who-is-she-and-what-is-her-net-worth/articleshow/123594222.cms,2025-08-30T01:56:19Z,newsapi
Honolulu Star-Advertiser,"Woman, 80, in critical condition after Hanauma Bay rescue | Honolulu Star-Advertiser",https://www.staradvertiser.com/2025/08/29/breaking-news/woman-80-in-critical-condition-after-hanauma-bay-rescue/,2025-08-30T01:56:17Z,newsapi
fox6now.com,Port Washington data center designs approved for $8B development,https://www.fox6now.com/news/port-washington-data-center-designs-approved,2025-08-30T01:56:16Z,newsapi
Slashdot.org,Trump ends security protection for former Vice President Harris - Reuters,https://slashdot.org/firehose.pl?op=view&amp;id=178938514,2025-08-30T01:55:07Z,newsapi
Slashdot.org,Missouri’s governor orders redrawing of U.S. House map in response to Trump’s urging - PBS,https://slashdot.org/firehose.pl?op=view&amp;id=178938512,2025-08-30T01:54:57Z,newsapi
The Times of India,'Private investment cycle showing divergent trend',https://timesofindia.indiatimes.com/business/india-business/private-investment-cycle-showing-divergent-trend/articleshow/123594240.cms,2025-08-30T01:54:49Z,newsapi
Slashdot.org,US tariff exemption for low-value packages ends with few hiccups but higher costs loom - Reuters,https://slashdot.org/firehose.pl?op=view&amp;id=178938508,2025-08-30T01:54:46Z,newsapi
Slashdot.org,"PCE Inflation Stayed Stable in July, Keeping Fed on Track to Lower Interest Rates - The New York Times",https://slashdot.org/firehose.pl?op=view&amp;id=178938504,2025-08-30T01:54:36Z,newsapi
Slashdot.org,Did a single genetic mutation make horses rideable? - Phys.org,https://slashdot.org/firehose.pl?op=view&amp;id=178938498,2025-08-30T01:54:15Z,newsapi
The Times of India,"Rupee drops below 88/$ mark 1st time, down 57p in a day",https://timesofindia.indiatimes.com/business/india-business/rupee-drops-below-88/-mark-1st-time-down-57p-in-a-day/articleshow/123594212.cms,2025-08-30T01:54:06Z,newsapi
Mypeoplesreview.com,"PM Oli departs for China to attend SCO Summit, hold bilateral meetings with global leaders",https://mypeoplesreview.com/2025/08/30/pm-oli-departs-for-china-to-attend-sco-summit-hold-bilateral-meetings-with-global-leaders/,2025-08-30T01:53:45Z,newsapi
The Daily Caller,CNN’s Elie Honig Says Judge Could ‘Defer’ To Trump In Lisa Cook Case,https://dailycaller.com/2025/08/29/elie-honig-judge-defer-trump-lisa-cook-case/,2025-08-30T01:52:02Z,newsapi
The Times of India,6.3-6.8%: Government retains FY26 growth estimate,https://timesofindia.indiatimes.com/business/india-business/6-3-6-8-government-retains-fy26-growth-estimate/articleshow/123594171.cms,2025-08-30T01:51:34Z,newsapi
New York Post,Wikipedia bias influences how one’s perception of reality is perceived,https://nypost.com/2025/08/29/opinion/wikipedia-bias-influences-how-ones-perception-of-reality-is-perceived/,2025-08-30T01:51:08Z,newsapi
Eonline.com,Kevin Costner Is Dating Kelly Noonan After Christine Baumgartner Split,https://www.eonline.com/news/1421851/kevin-costner-dating-kelly-noonan-gores,2025-08-30T01:50:32Z,newsapi
Contently.bot,Show HN: Generate human-sounding tweets from current news,https://contently.bot,2025-08-30T01:48:28Z,newsapi
The Times of India,Government appoints former RBI governor Patel as IMF ED,https://timesofindia.indiatimes.com/business/india-business/government-appoints-former-rbi-governor-patel-as-imf-ed/articleshow/123594139.cms,2025-08-30T01:47:13Z,newsapi
Bleeding Cool News,VHS Halloween Trailer Teases This Years Entry Coming On October 3,https://bleedingcool.com/movies/vhs-halloween-trailer-teases-this-years-entry-coming-on-october-3/,2025-08-30T01:47:04Z,newsapi
Deadline,Karen Read Says Elizabeth Banks-Led Prime Video Limited Series Is “Not Authorized By Me In Any Way”: “I Have Not Blessed This”,https://deadline.com/2025/08/karen-read-elizabeth-banks-prime-video-limited-series-1236501845/,2025-08-30T01:45:42Z,newsapi
Deadline,Karen Read Says Elizabeth Banks-Led Prime Video Limited Series Is “Not Authorized By Me In Any Way”: “I Have Not Blessed This”,http://deadline.com/2025/08/karen-read-elizabeth-banks-prime-video-limited-series-1236501845/,2025-08-30T01:45:42Z,newsapi
The Times of India,"Gold surges 2,100 to scale new peak",https://timesofindia.indiatimes.com/business/india-business/gold-surges-2100-to-scale-new-peak/articleshow/123594122.cms,2025-08-30T01:45:03Z,newsapi
Just Jared,Karen Read Responds to Elizabeth Banks Playing Her in Upcoming Series About Trial,https://www.justjared.com/2025/08/29/karen-read-responds-to-elizabeth-banks-playing-her-in-upcoming-series-about-trial/,2025-08-30T01:42:51Z,newsapi
The Times of India,Banking curbs: OVL's $350mn dividend stuck in Russia,https://timesofindia.indiatimes.com/business/india-business/banking-curbs-ovls-350mn-dividend-stuck-in-russia/articleshow/123594066.cms,2025-08-30T01:42:16Z,newsapi
BBC News,Police make three arrests during Epping protest,https://www.bbc.com/news/articles/c24z0105m24o,2025-08-30T01:40:22Z,newsapi
Al Jazeera English,North Korea’s Kim consoles families of soldiers killed fighting for Russia,https://www.aljazeera.com/news/2025/8/30/north-koreas-kim-consoles-families-of-soldiers-killed-fighting-for-russia,2025-08-30T01:39:05Z,newsapi
Bleeding Cool News,"Peacemaker Season 2 E03: ""Another Rick Up My Sleeve"" Trailer Released",https://bleedingcool.com/tv/peacemaker-season-2-e03-another-rick-up-my-sleeve-trailer-released/,2025-08-30T01:37:03Z,newsapi
ABC News (AU),"Motorcycle rider killed, child seriously hurt on WA roads",https://www.abc.net.au/news/2025-08-30/motorcycle-rider-killed-child-hurt-on-wa-roads/105715934,2025-08-30T01:35:37Z,newsapi
The Times of India,IndusInd investors block promoter bid for board seats,https://timesofindia.indiatimes.com/business/india-business/indusind-investors-block-promoter-bid-for-board-seats/articleshow/123594049.cms,2025-08-30T01:35:27Z,newsapi
