publisher,title,url,published_at,raw_source
Fox News,Connecticut GOP accuses Democratic school board chairman of celebrating Charlie Kirk's murder,https://www.foxnews.com/politics/connecticut-gop-accuses-democratic-school-board-chairman-celebrating-charlie-kirks-murder,2025-09-13T01:55:11Z,newsapi
Sporting News,"Live updates, steaming info; TSN No. 1 Mater Dei [CA] vs. No. 20 Centennial [CA]",https://www.sportingnews.com/us/us-high-school/football/news/live-updates-california-mater-dei-corona-centennial-high-school-football/4da033bd83c0db9563cb8eca,2025-09-13T01:55:01Z,newsapi
The Times of India,"Supreme Court defers bail plea hearing of Umar Khalid, Sharjeel Imam",https://timesofindia.indiatimes.com/india/supreme-court-defers-bail-plea-hearing-of-umar-khalid-sharjeel-imam/articleshow/123862153.cms,2025-09-13T01:53:54Z,newsapi
Slashdot.org,Bill passed by California Legislature prohibiting some law enforcement officers from wearing face coverings heads to Gov. Newsom - CBS News,https://slashdot.org/firehose.pl?op=view&amp;id=179197174,2025-09-13T01:53:00Z,newsapi
The Times of India,"SC may rethink cracker ban, restrains authorities from cancelling licences",https://timesofindia.indiatimes.com/india/sc-may-rethink-cracker-ban-restrains-authorities-from-cancelling-licences/articleshow/123862151.cms,2025-09-13T01:52:44Z,newsapi
Slashdot.org,"No Taylor Swift Deposition For Justin Baldoni, Judge Rules, Ending Day Of Legal Drama For ‘Love Story’ Singer - Deadline",https://slashdot.org/firehose.pl?op=view&amp;id=179197168,2025-09-13T01:52:39Z,newsapi
Slashdot.org,"Margot Robbie Dons Gorgeous ‘Naked Dress’ On Red Carpet, But It’s Getting Some Backlash - HuffPost",https://slashdot.org/firehose.pl?op=view&amp;id=179197162,2025-09-13T01:52:29Z,newsapi
The Daily Caller,‘You Have No Idea What You Have Unleashed’: Erika Kirk Addresses Supporters For First Time Since Kirk’s Assassination,https://dailycaller.com/2025/09/12/erika-kirk-addresses-nation-charlie-kirk-assassination/,2025-09-13T01:52:17Z,newsapi
Freerepublic.com,Texas AG is caught in shocking sex scandal as details of secret affair with married Christian influencer mom-of-seven are exposed,https://freerepublic.com/focus/f-news/4340122/posts,2025-09-13T01:52:09Z,newsapi
The Japan Times,North Korea's Kim says country to boost nuclear arsenal and conventional military,https://www.japantimes.co.jp/news/2025/09/13/asia-pacific/north-korea-kim-nuclear-conventional-military/,2025-09-13T01:52:00Z,newsapi
WPVI-TV,Developer weighing 2 offers for shuttered Gillian's Wonderland Pier,https://6abc.com/post/ocean-city-developer-weighing-2-offers-shuttered-gillians-wonderland-pier/17804964/,2025-09-13T01:51:16Z,newsapi
Sporting News,"Live updates, steaming info; TSN No. Bishop Gorman [NV] vs. East St. Louis [IL]",https://www.sportingnews.com/us/us-high-school/football/news/live-updates-nevada-bishop-gorman-illinois-east-st-louis-high-school-football/efa5bbe857a6be5e92e25234,2025-09-13T01:50:01Z,newsapi
Yahoo Entertainment,Boston Police officer who testified in Karen Read’s retrial resigns from the department,https://www.yahoo.com/news/articles/boston-police-officer-testified-karen-014636501.html,2025-09-13T01:46:36Z,newsapi
WKRN News 2,"Students protest, Cumberland University cuts ties with employees over ‘inappropriate’ Charlie Kirk posts",https://www.wkrn.com/news/local-news/students-protest-cumberland-university-cuts-ties-with-employees-over-inappropriate-charlie-kirk-posts/,2025-09-13T01:46:06Z,newsapi
PEOPLE,"Ellen DeGeneres Sued for Negligence After Allegedly Running Stop Sign, T-Boning Driver",https://people.com/ellen-degeneres-sued-for-negligence-after-allegedly-running-stop-sign-t-boning-driver-11809488,2025-09-13T01:45:24Z,newsapi
CinemaBlend,Olivia Cooke Got Candid About Filming Sex Scenes And What Makes A Good Intimacy Coordinator,https://www.cinemablend.com/streaming-news/olivia-cooke-got-candid-about-filming-sex-scenes-and-what-makes-a-good-intimacy-coordinator,2025-09-13T01:45:00Z,newsapi
New York Post,New Jersey family of 3 charged with killing man and chopping up body with chainsaw: prosecutor,https://nypost.com/2025/09/12/us-news/new-jersey-family-charged-with-killing-man-and-chopping-up-his-body-with-a-chainsaw-prosecutor/,2025-09-13T01:42:49Z,newsapi
Fox News,"Country singer Gavin Adcock rallies fans with ‘Charlie Kirk’ chant, says he'll 'make an impact for centuries'",https://www.foxnews.com/entertainment/country-singer-gavin-adcock-rallies-fans-with-charlie-kirk-chant-says-hell-make-an-impact-for-centuries,2025-09-13T01:42:29Z,newsapi
Antaranews.com,"RI, OIC ambassadors in Romania held solidarity stand for Palestine",https://en.antaranews.com/news/379653/ri-oic-ambassadors-in-romania-held-solidarity-stand-for-palestine,2025-09-13T01:41:30Z,newsapi
Fox News,Democratic donors reluctant to give to Biden's presidential library: report,https://www.foxnews.com/politics/democratic-donors-reluctant-give-bidens-presidential-library-report,2025-09-13T01:40:57Z,newsapi
Freerepublic.com,"Aaron Judge passes Joe DiMaggio on Yankees all-time home run list, after meeting with Trump",https://freerepublic.com/focus/f-chat/4340121/posts,2025-09-13T01:38:57Z,newsapi
Freerepublic.com,USA Cycling responds after transgender Olympic alternate celebrates Charlie Kirk's assassination,https://freerepublic.com/focus/f-chat/4340120/posts,2025-09-13T01:38:30Z,newsapi
Sporting News,Colorado's Ryan Staub pulls off insane touchdown vs. Houston,https://www.sportingnews.com/us/ncaa-football/colorado/news/colorados-ryan-staub-pulls-insane-touchdown-vs-houston/580752d1ec50769214203d0a,2025-09-13T01:38:26Z,newsapi
