date,open,high,low,close,volume,adj_close
2025-04-02,466.119995,479.559998,465.859985,476.149994,49894500,473.856323
2025-04-03,456.440002,460.070007,450.140015,450.660004,70456300,448.489105
2025-04-04,438.140015,440.369995,422.670013,422.670013,117088400,420.633972
2025-04-07,408.660004,443.140015,402.390015,423.690002,161557000,421.649017
2025-04-08,438.160004,443.140015,409.790009,416.059998,101248100,414.055756
2025-04-09,415.570007,467.829987,415.429993,466.0,142876900,463.755249
2025-04-10,453.559998,455.589996,432.630005,446.179993,108384100,444.030701
2025-04-11,444.649994,455.790009,441.329987,454.399994,52483800,452.211121
2025-04-14,464.459991,465.049988,452.630005,457.480011,43941200,455.276276
2025-04-15,458.540009,462.380005,456.149994,457.98999,35404200,455.783783
2025-04-16,449.029999,452.619995,437.76001,444.179993,48980600,442.040344
2025-04-17,447.170013,447.75,441.359985,444.100006,44837000,441.960724
2025-04-21,438.230011,439.079987,427.929993,433.109985,44149300,431.023621
2025-04-22,438.820007,447.579987,437.619995,444.480011,52304400,442.338928
2025-04-23,458.170013,463.380005,452.880005,454.559998,55801100,452.370331
2025-04-24,456.480011,467.660004,455.829987,467.350006,45956100,465.098724
2025-04-25,466.970001,473.089996,465.390015,472.559998,38697100,470.28363
2025-04-28,473.029999,474.809998,466.029999,472.410004,33550800,470.134338
2025-04-29,470.170013,476.420013,469.589996,475.529999,30613100,473.239319
2025-04-30,467.130005,477.200012,462.429993,475.470001,46810600,473.179565
2025-05-01,483.410004,487.179993,480.73999,481.679993,43316500,479.35965
2025-05-02,486.540009,490.910004,484.829987,488.829987,39218100,486.47525
2025-05-05,484.600006,489.029999,484.100006,485.929993,28309500,483.589203
2025-05-06,479.559998,485.049988,478.190002,481.410004,32786300,479.091003
2025-05-07,482.079987,485.799988,476.779999,483.299988,38006300,480.971863
2025-05-08,488.529999,492.700012,484.170013,488.290009,39577600,485.937866
2025-05-09,490.209991,491.540009,486.200012,487.970001,27767400,485.619354
2025-05-12,506.98999,507.890015,501.480011,507.850006,45090600,505.403656
2025-05-13,509.160004,517.390015,508.420013,515.590027,53269600,513.106384
2025-05-14,516.77002,519.22998,515.75,518.679993,47014500,516.181396
2025-05-15,516.52002,521.929993,515.169983,519.25,50153300,516.748779
2025-05-16,520.659973,521.700012,517.099976,521.51001,48394600,518.997864
2025-05-19,514.23999,522.530029,514.23999,522.01001,52536200,519.495422
2025-05-20,519.469971,520.929993,516.659973,520.27002,42517600,517.763855
2025-05-21,516.27002,523.0,511.23999,513.039978,71292800,510.568604
2025-05-22,513.659973,517.710022,512.299988,514.0,55607200,511.524017
2025-05-23,506.179993,511.839996,505.579987,509.23999,58368100,506.786926
2025-05-27,516.150024,521.710022,514.590027,521.219971,47226300,518.709167
2025-05-28,522.179993,523.679993,518.390015,518.909973,46637200,516.410339
2025-05-29,526.330017,526.47998,517.320007,519.929993,58513300,517.425476
2025-05-30,519.440002,520.679993,511.929993,519.109985,67662800,516.609314
2025-06-02,517.23999,523.450012,515.969971,523.210022,44762800,520.689697
2025-06-03,523.559998,528.73999,522.690002,527.299988,44070300,524.759888
2025-06-04,528.01001,529.840027,525.969971,528.77002,41359300,526.222839
2025-06-05,530.179993,533.049988,522.659973,524.789978,61031200,522.262024
2025-06-06,530.0,531.799988,528.210022,529.919983,42467000,527.36731
2025-06-09,530.140015,532.349976,529.01001,530.700012,33688700,528.143555
2025-06-10,531.169983,534.900024,528.890015,534.210022,40664800,531.636719
2025-06-11,535.619995,536.780029,530.109985,532.409973,53701000,529.845337
2025-06-12,531.090027,534.640015,530.840027,533.659973,34104900,531.089233
2025-06-13,527.679993,531.869995,525.72998,526.960022,55814400,524.421631
2025-06-16,530.5,535.369995,530.450012,534.289978,37622100,531.716187
2025-06-17,531.710022,533.330017,527.909973,529.080017,42180900,526.531372
2025-06-18,530.099976,532.549988,527.400024,528.98999,43983500,526.441772
2025-06-20,532.26001,533.559998,524.880005,526.830017,61643500,524.292175
2025-06-23,526.809998,532.169983,523.650024,531.650024,50666100,529.683228
