date,open,high,low,close,volume,adj_close
2026-04-02,95.269997,98.709999,95.169998,98.660004,37068000,98.660004
2026-04-06,100.959999,102.690002,97.970001,98.93,37029300,98.93
2026-04-07,98.550003,99.879997,98.25,98.82,25016700,98.82
2026-04-08,100.32,100.400002,97.440002,99.389999,30957600,99.389999
2026-04-09,99.629997,102.339996,99.080002,102.050003,35087800,102.050003
2026-04-10,102.470001,103.080002,101.459999,103.010002,25769900,103.010002
2026-04-13,103.029999,103.669998,102.059998,103.160004,26042800,103.160004
2026-04-14,103.120003,106.57,103.040001,106.279999,40534900,106.279999
2026-04-15,105.980003,107.849998,105.040001,107.709999,38023700,107.709999
2026-04-16,107.470001,108.949997,106.620003,107.790001,64928300,107.790001
2026-04-17,96.370003,98.739998,95.099998,97.309998,125958700,97.309998
2026-04-20,97.139999,97.599998,93.540001,94.830002,63298300,94.830002
2026-04-21,94.0,94.650002,92.370003,92.580002,61962300,92.580002
2026-04-22,93.059998,93.849998,92.769997,93.239998,33694300,93.239998
2026-04-23,94.059998,94.639999,92.07,92.82,36851700,92.82
2026-04-24,92.57,93.279999,91.800003,92.440002,32553200,92.440002
2026-04-27,92.050003,92.839996,91.300003,91.370003,29707400,91.370003
2026-04-28,91.5,92.339996,90.019997,92.269997,33418100,92.269997
2026-04-29,91.230003,92.860001,90.860001,92.120003,26122100,92.120003
2026-04-30,91.349998,94.220001,90.769997,93.610001,40923000,93.610001
2026-05-01,94.419998,94.699997,91.900002,92.059998,30406900,92.059998
2026-05-04,92.099998,92.330002,90.889999,91.019997,25928800,91.019997
2026-05-05,91.18,91.279999,87.57,87.889999,51961300,87.889999
2026-05-06,87.150002,88.550003,86.720001,88.269997,41932400,88.269997
2026-05-07,88.199997,89.400002,88.129997,88.25,30559800,88.25
2026-05-08,87.709999,88.019997,87.209999,87.559998,6177366,87.559998
2026-05-11,86.519997,87.339996,86.279999,86.415001,13140403,86.415001
2026-05-12,85.904999,89.0,85.809998,88.809998,15578943,88.809998
2026-05-13,86.480003,86.870003,86.279999,86.470001,2176930,86.470001
2026-05-14,87.620003,88.5,87.32,87.889999,9350536,87.889999
2026-05-15,87.769997,89.489998,87.010002,87.040001,13453937,87.040001
2026-05-18,86.402,89.815002,86.330002,89.144997,18860329,89.144997
2026-05-19,90.080002,91.459999,89.620003,89.639999,15869681,89.639999
2026-05-20,88.514999,88.550003,87.5,87.985001,9018221,87.985001
2026-05-21,88.040001,88.625,87.520103,88.550003,3926378,88.550003
