date,open,high,low,close,volume,adj_close
2025-04-02,118.389999,118.839996,117.660004,118.669998,12614600,114.728035
2025-04-03,114.370003,115.449997,112.230003,112.43,21204600,108.695297
2025-04-04,109.870003,110.830002,103.830002,104.339996,30841300,100.874031
2025-04-07,100.389999,105.800003,98.459999,102.940002,35068500,99.520546
2025-04-08,105.459999,105.599998,99.010002,100.769997,27147800,97.42263
2025-04-09,99.370003,106.580002,98.129997,105.800003,30063300,102.285538
2025-04-10,103.709999,103.779999,97.800003,99.93,33999300,96.610527
2025-04-11,100.300003,103.93,98.790001,103.139999,22884600,99.713905
2025-04-14,105.029999,105.089996,102.720001,103.389999,18020000,99.955589
2025-04-15,103.639999,105.410004,103.0,103.099998,13164900,99.675232
2025-04-16,103.949997,105.589996,103.699997,104.190002,13607000,100.729019
2025-04-17,104.690002,108.550003,104.459999,106.919998,17916500,103.36834
2025-04-21,105.610001,105.629997,104.120003,105.349998,16926500,101.850487
2025-04-22,106.139999,108.940002,106.139999,108.300003,13147000,104.702492
2025-04-23,108.809998,109.300003,106.470001,107.370003,14235700,103.803391
2025-04-24,107.970001,108.879997,106.959999,108.629997,9849600,105.02153
2025-04-25,108.139999,108.760002,107.419998,108.57,11245800,104.963524
2025-04-28,108.75,109.25,107.68,108.629997,13890900,105.02153
2025-04-29,107.739998,108.830002,107.519997,108.360001,9483100,104.760506
2025-04-30,107.419998,107.419998,104.150002,105.629997,20379300,102.121193
2025-05-01,105.099998,106.919998,104.980003,105.779999,18610300,102.266205
2025-05-02,107.720001,109.0,104.550003,106.209999,16581900,102.681923
2025-05-05,104.650002,104.660004,103.07,103.269997,19624000,99.839569
2025-05-06,103.889999,105.980003,103.480003,104.709999,16303400,101.231743
2025-05-07,104.989998,105.290001,104.07,104.610001,12332200,101.135071
2025-05-08,105.339996,107.389999,105.339996,106.07,19196500,102.54657
2025-05-09,107.139999,107.75,106.379997,107.309998,10992100,103.745377
2025-05-12,110.269997,110.440002,108.32,109.160004,14244600,105.533936
2025-05-13,109.32,110.510002,109.019997,109.459999,13350800,105.823967
2025-05-14,108.860001,108.860001,107.93,108.480003,15494900,104.876526
2025-05-15,106.489998,108.650002,105.970001,108.580002,15004300,105.940025
2025-05-16,108.650002,108.889999,107.449997,108.190002,14042500,105.559502
2025-05-19,107.57,107.57,105.720001,106.470001,16802700,103.881317
2025-05-20,106.389999,106.720001,104.779999,104.949997,12429300,102.39827
2025-05-21,104.529999,104.970001,103.639999,103.660004,16716100,101.139641
2025-05-22,103.059998,103.470001,101.889999,102.970001,13417400,100.466415
2025-05-23,102.599998,103.470001,102.07,103.029999,12061600,100.524956
2025-05-27,103.489998,103.860001,102.900002,103.519997,13043600,101.003036
2025-05-28,104.290001,104.43,101.790001,102.110001,14292400,99.627327
2025-05-29,102.279999,102.849998,101.75,102.690002,13825300,100.193222
2025-05-30,102.160004,102.389999,101.190002,102.300003,28645800,99.812714
2025-06-02,103.75,103.849998,102.220001,103.050003,17290500,100.544479
2025-06-03,102.900002,104.660004,102.209999,103.800003,19194300,101.276245
2025-06-04,103.919998,104.919998,102.300003,102.300003,15648500,99.812714
2025-06-05,102.980003,103.050003,101.730003,101.830002,13924800,99.354141
2025-06-06,102.760002,104.5,102.68,104.269997,15487800,101.73481
2025-06-09,104.330002,105.849998,103.830002,104.970001,17087300,102.417793
2025-06-10,106.080002,107.650002,105.93,107.220001,17634800,104.613083
2025-06-11,107.760002,109.389999,106.459999,109.309998,22648200,106.652267
2025-06-12,108.919998,110.190002,108.220001,109.730003,17469400,107.062065
2025-06-13,112.349998,112.529999,110.68,112.120003,28540200,109.393951
2025-06-16,111.82,113.160004,111.129997,112.480003,22986100,109.745201
2025-06-17,113.949997,114.93,113.110001,114.0,19451700,111.228233
2025-06-18,114.610001,115.239998,112.940002,113.190002,17968900,110.437935
2025-06-20,113.449997,115.040001,113.18,114.699997,36273300,111.911209
2025-06-23,116.699997,116.949997,111.160004,111.739998,26631100,109.023178
2025-06-24,109.25,110.940002,107.910004,108.339996,24828300,105.705849
2025-06-25,108.110001,109.239998,107.699997,108.370003,17483200,105.735123
2025-06-26,108.940002,110.440002,108.550003,109.989998,18304800,107.315735
2025-06-27,109.940002,110.099998,108.370003,109.379997,22002100,106.720566
2025-06-30,108.639999,108.839996,107.720001,107.800003,19199000,105.178978
2025-07-01,108.129997,109.639999,107.150002,109.239998,15536900,106.583969
2025-07-02,110.0,111.360001,108.830002,111.050003,11892200,108.349968
2025-07-03,110.860001,112.470001,110.620003,112.199997,11223600,109.472
2025-07-07,111.540001,112.050003,110.220001,111.110001,15415900,108.408501
2025-07-08,110.889999,114.459999,110.849998,114.190002,17913400,111.41362
