date,open,high,low,close,volume,adj_close
2025-04-02,186.399994,196.589996,186.399994,193.669998,2231700,190.047256
2025-04-03,183.479996,185.309998,171.710007,171.880005,6169100,168.664841
2025-04-04,164.869995,167.380005,155.869995,160.809998,6449000,157.80191
2025-04-07,156.539993,173.550003,152.369995,163.289993,6564400,160.235535
2025-04-08,164.580002,169.0,148.089996,153.5,5100400,150.628662
2025-04-09,156.520004,187.509995,152.210007,185.869995,8787100,182.393158
2025-04-10,176.119995,177.860001,159.529999,165.589996,6325900,162.492508
2025-04-11,164.339996,169.809998,158.660004,168.789993,5169400,165.63266
2025-04-14,172.449997,173.339996,166.759995,170.550003,2349500,167.359726
2025-04-15,172.720001,174.509995,169.460007,171.630005,1924200,168.41954
2025-04-16,165.25,170.449997,163.160004,168.589996,4699400,165.436401
2025-04-17,169.910004,172.020004,166.759995,170.740005,2106400,167.546173
2025-04-21,166.600006,171.949997,166.600006,171.5,2624900,168.291946
2025-04-22,173.740005,176.080002,172.169998,174.660004,2876200,171.392868
2025-04-23,181.460007,185.360001,179.509995,180.869995,3917500,177.486694
2025-04-24,187.210007,194.429993,184.770004,193.570007,4247200,189.949127
2025-04-25,189.389999,194.589996,188.410004,193.550003,2485700,189.929504
2025-04-28,192.869995,198.149994,190.589996,196.240005,4337500,192.569183
2025-04-29,181.520004,185.539993,177.190002,182.619995,6950800,179.203949
2025-04-30,179.289993,184.940002,176.259995,184.309998,3210600,180.86235
2025-05-01,186.110001,186.820007,181.509995,181.839996,3354900,178.438522
2025-05-02,184.479996,191.610001,184.279999,188.139999,3434700,184.620697
2025-05-05,186.020004,186.860001,184.149994,184.949997,2323900,181.490372
2025-05-06,182.25,184.639999,180.630005,182.410004,1579800,178.997879
2025-05-07,183.639999,187.820007,182.419998,186.869995,2137500,183.374451
2025-05-08,189.639999,193.039993,186.899994,188.570007,2412200,185.042664
2025-05-09,191.279999,194.050003,189.440002,191.880005,2682900,188.290741
2025-05-12,204.880005,208.929993,204.320007,207.029999,4998000,203.157364
2025-05-13,206.199997,213.009995,206.199997,212.399994,3909900,208.42688
2025-05-14,212.580002,213.419998,209.070007,211.330002,2386700,207.376907
2025-05-15,209.710007,211.669998,208.669998,210.729996,1999500,206.788116
2025-05-16,210.949997,212.990005,209.119995,212.559998,2093700,208.583908
2025-05-19,206.679993,211.440002,205.520004,210.360001,2108800,206.425049
2025-05-20,207.679993,210.949997,207.679993,210.080002,1672000,206.150284
2025-05-21,207.360001,213.360001,204.380005,205.350006,3017900,201.508774
2025-05-22,209.699997,211.0,196.259995,196.509995,5012600,192.834122
2025-05-23,189.919998,194.100006,189.320007,192.149994,3674100,188.555679
2025-05-27,195.300003,200.449997,193.779999,198.899994,3935000,195.179413
2025-05-28,199.050003,200.270004,195.779999,196.210007,2240400,192.539749
2025-05-29,200.0,200.320007,194.600006,195.889999,1851400,192.225723
2025-05-30,194.660004,195.050003,188.179993,191.130005,4292600,187.554779
2025-06-02,190.360001,193.660004,189.800003,192.809998,1734200,189.203339
2025-06-03,192.210007,199.720001,190.330002,198.960007,2866900,195.238297
2025-06-04,202.259995,211.089996,201.279999,210.020004,3857200,206.091415
2025-06-05,210.929993,213.5,205.690002,206.899994,2362500,203.02977
2025-06-06,210.600006,211.0,207.389999,207.679993,1901200,203.795181
2025-06-09,209.610001,215.229996,208.940002,213.080002,2727100,209.094177
2025-06-10,214.440002,220.729996,213.5,218.720001,2588900,214.628677
2025-06-11,219.800003,222.220001,215.119995,217.410004,2222200,213.34317
2025-06-12,217.309998,220.020004,216.210007,217.399994,1711000,213.333359
2025-06-13,212.880005,215.179993,210.419998,210.899994,1840200,206.954941
2025-06-16,213.940002,218.009995,213.220001,217.529999,1739100,213.460922
2025-06-17,213.050003,217.270004,212.580002,212.830002,2202200,208.848862
2025-06-18,213.570007,214.449997,210.729996,211.449997,1938800,207.494659
2025-06-20,213.419998,215.369995,207.710007,209.0,4244800,205.090485
2025-06-23,209.570007,211.580002,205.869995,210.860001,1847200,206.91571
2025-06-24,215.0,220.679993,214.100006,218.509995,2833300,214.422623
2025-06-25,217.520004,217.929993,213.809998,216.279999,1781700,213.223785
2025-06-26,217.899994,219.360001,216.580002,218.300003,2709700,215.215256
2025-06-27,218.149994,220.889999,215.110001,217.039993,2060500,213.973038
2025-06-30,219.710007,219.710007,216.649994,218.490005,2165300,215.402557
2025-07-01,216.589996,225.570007,215.449997,221.210007,4451100,218.084137
2025-07-02,224.100006,232.199997,223.860001,231.149994,2730800,227.883652
2025-07-03,231.149994,233.179993,230.25,232.100006,1299400,228.820251
2025-07-07,228.850006,231.630005,225.449997,226.0,2165700,222.806427
2025-07-08,228.759995,234.320007,227.130005,232.339996,2287900,229.056839
2025-07-09,231.779999,234.529999,227.440002,230.419998,1819200,227.163971
2025-07-10,233.070007,236.460007,230.429993,233.190002,1948100,229.894836
2025-07-11,230.279999,232.070007,228.0,228.919998,1870700,225.685165
2025-07-14,227.059998,227.059998,222.5,224.610001,2706600,221.436066
2025-07-15,226.889999,227.0,220.899994,221.059998,2397900,217.936249
2025-07-16,221.070007,222.169998,215.899994,220.580002,2140300,217.463013
2025-07-17,219.850006,225.110001,218.960007,224.5,1981400,221.327621
2025-07-18,229.029999,229.710007,222.570007,225.899994,2500700,222.70784
2025-07-21,227.339996,232.289993,227.25,228.270004,6030200,225.044373
