date,open,high,low,close,volume,adj_close
2025-04-29,149.0,151.070007,147.910004,149.550003,5721300,148.223999
2025-04-30,145.970001,151.039993,144.710007,150.710007,7273600,149.373718
2025-05-01,151.639999,152.279999,148.740005,148.960007,6732000,147.639252
2025-05-02,152.789993,156.699997,152.690002,155.100006,6083200,153.724808
2025-05-05,154.110001,156.639999,153.850006,154.610001,4069300,153.239151
2025-05-06,152.0,154.479996,151.899994,153.029999,3471700,151.673157
2025-05-07,153.350006,156.199997,151.509995,155.809998,5499000,154.428497
2025-05-08,158.029999,158.800003,155.809998,156.0,4824600,154.616806
2025-05-09,156.929993,158.0,154.649994,155.610001,3884200,154.230286
2025-05-12,166.440002,169.800003,165.649994,167.990005,11724100,166.500519
2025-05-13,168.869995,174.179993,168.470001,173.029999,8980200,171.495834
2025-05-14,173.449997,175.279999,173.050003,174.139999,7069700,172.595978
2025-05-15,171.75,176.380005,171.199997,174.75,12811600,173.200592
2025-05-16,168.429993,169.470001,161.919998,165.570007,16540400,164.101974
2025-05-19,162.539993,166.0,162.369995,165.940002,7465700,164.468689
2025-05-20,165.050003,165.940002,164.229996,165.729996,5372400,164.260529
2025-05-21,163.539993,166.289993,161.669998,162.229996,5658600,160.79158
2025-05-22,160.690002,163.300003,160.279999,160.520004,6355700,159.549133
2025-05-23,156.639999,158.410004,155.660004,157.509995,5733400,156.557327
2025-05-27,160.630005,162.479996,159.169998,161.830002,8470400,160.851212
2025-05-28,161.910004,163.669998,160.880005,161.589996,6727200,160.612656
2025-05-29,165.460007,165.539993,158.449997,159.479996,6845600,158.515427
2025-05-30,159.039993,159.229996,153.470001,156.75,15273600,155.801941
2025-06-02,155.789993,157.619995,155.429993,157.270004,5875300,156.318787
2025-06-03,156.929993,161.949997,156.360001,161.740005,6355400,160.761749
2025-06-04,162.5,163.479996,160.179993,161.929993,5990600,160.950607
2025-06-05,163.220001,165.619995,161.100006,164.190002,7386800,163.19693
2025-06-06,165.440002,169.529999,165.440002,166.740005,5717500,165.731522
2025-06-09,167.809998,171.820007,167.809998,169.789993,6320000,168.763062
2025-06-10,170.580002,174.389999,169.990005,173.770004,5711600,172.718994
2025-06-11,174.240005,175.789993,170.330002,172.789993,6133200,171.744919
2025-06-12,172.490005,175.360001,172.279999,175.0,4468500,173.941559
2025-06-13,171.059998,173.580002,170.389999,170.589996,5297100,169.558228
2025-06-16,173.020004,176.880005,172.789993,176.550003,6712900,175.482178
2025-06-17,176.279999,178.320007,174.059998,174.089996,6631400,173.037064
2025-06-18,175.259995,175.259995,171.809998,172.839996,4946900,171.794601
2025-06-20,174.470001,175.369995,165.910004,169.460007,18396600,168.435059
2025-06-23,170.259995,172.289993,168.720001,171.960007,6838800,170.919952
2025-06-24,175.070007,180.520004,175.0,180.179993,7254500,179.090225
2025-06-25,181.110001,183.210007,180.5,183.070007,5431800,181.962753
2025-06-26,183.190002,184.5,182.059998,183.520004,5199700,182.410034
2025-06-27,184.380005,185.800003,181.119995,183.210007,14202800,182.101913
2025-06-30,183.800003,184.770004,182.529999,183.070007,4070700,181.962753
2025-07-01,182.440002,184.929993,180.899994,183.759995,6572300,182.64856
2025-07-02,182.630005,190.910004,181.630005,190.009995,8800600,188.860764
2025-07-03,189.350006,192.039993,189.270004,191.050003,3568500,189.894485
2025-07-07,189.039993,191.649994,188.610001,190.779999,6577400,189.626114
2025-07-08,192.139999,196.300003,191.520004,194.990005,8097100,193.810669
2025-07-09,195.800003,197.960007,194.240005,195.389999,6170800,194.208221
2025-07-10,198.0,199.419998,196.649994,198.029999,5229100,196.83226
2025-07-11,196.850006,198.779999,196.149994,197.929993,4424400,196.732864
2025-07-14,195.610001,198.820007,194.490005,197.100006,7264000,195.907913
2025-07-15,200.080002,201.110001,198.5,199.289993,6007100,198.084641
2025-07-16,194.0,195.160004,189.75,194.809998,9400000,193.631744
2025-07-17,192.619995,194.029999,191.949997,192.520004,5704000,191.355591
2025-07-18,193.059998,193.570007,190.139999,190.440002,4757100,189.288177
2025-07-21,190.789993,194.399994,190.779999,192.610001,5061500,191.445053
2025-07-22,192.270004,192.5,185.130005,187.139999,7074500,186.008133
2025-07-23,187.679993,189.399994,186.139999,187.009995,5419800,185.878906
2025-07-24,188.160004,190.039993,187.070007,188.119995,4819900,186.982193
2025-07-25,185.809998,186.520004,184.100006,185.690002,6608700,184.56691
2025-07-28,189.009995,190.5,188.630005,190.270004,4913000,189.119202
2025-07-29,191.619995,192.449997,187.949997,188.410004,4605400,187.270462
2025-07-30,189.729996,190.869995,187.740005,189.389999,4018500,188.244537
2025-07-31,177.880005,181.470001,174.509995,180.059998,11375400,178.970947
2025-08-01,176.600006,181.630005,176.25,179.990005,8393200,178.901382
2025-08-04,182.0,183.0,180.5,182.820007,4189300,181.714264
2025-08-05,182.669998,183.259995,177.399994,179.149994,5292000,178.066452
2025-08-06,178.880005,179.240005,175.479996,178.139999,5857800,177.062576
2025-08-07,184.350006,186.800003,181.860001,183.149994,6616600,182.042252
2025-08-08,183.149994,185.380005,182.619995,184.869995,4338400,183.751846
2025-08-11,187.149994,189.720001,183.779999,184.380005,7816000,183.264832
2025-08-12,185.729996,189.729996,184.279999,188.449997,5915400,187.310211
2025-08-13,189.800003,191.139999,188.729996,190.029999,5923400,188.880661
2025-08-14,187.860001,190.029999,186.779999,188.240005,10992400,187.101486
