publisher,title,url,published_at,raw_source
7NEWS.com.au,Kyle Sandilands loses it after AFL great Brendan Fevola makes Snoop Dogg grand final sacking claim,https://7news.com.au/sport/afl/kyle-sandilands-loses-it-after-afl-great-brendan-fevola-makes-snoop-dogg-grand-final-sacking-claim-c-19842514,2025-08-29T01:58:38Z,newsapi
7NEWS.com.au,At least 21 killed as Russia bombards Ukrainian capital Kyiv,https://7news.com.au/news/at-least-18-killed-as-russia-bombards-ukrainian-capital-kyiv-c-19828833,2025-08-29T01:58:38Z,newsapi
CBS News,8/28: CBS Evening News,https://www.cbsnews.com/video/082825-cbs-evening-news/,2025-08-29T01:58:01Z,newsapi
MMA Fighting,Islam Makhachev vs. Jack Della Maddalena headlines UFC 322,https://www.mmafighting.com/ufc/401137/islam-makhachev-vs-jack-della-maddalena-headlines-ufc-322,2025-08-29T01:57:25Z,newsapi
The Indian Express,"School Assembly News Headlines Today, August 29: Modi & Xi bilateral talks, men’s Asia Cup free entry",https://indianexpress.com/article/education/school-assembly-news-headlines-today-august-29-narendra-modi-xi-jinping-us-visa-rules-mens-asia-cup-10216273/,2025-08-29T01:57:14Z,newsapi
Financial Post,"Oil Set for Monthly Loss as Glut Concerns, Geopolitics Dominate",https://financialpost.com/pmn/business-pmn/oil-set-for-monthly-loss-as-glut-concerns-geopolitics-dominate,2025-08-29T01:56:37Z,newsapi
Daytona Beach News-Journal,"UCF football QB Cam Fancher leaves game vs. Jax State with injury, Tayven Jackson in",https://www.news-journalonline.com/story/sports/college/ucf/2025/08/28/ucf-knights-football-cam-fancher-injury-qb/85878221007/,2025-08-29T01:55:38Z,newsapi
CBC News,"Housing strategy 'right on track,' Manitoba minister says amid record-high homelessness count",https://www.cbc.ca/news/canada/manitoba/homelessness-strategy-manitoba-winnipeg-report-1.7620534,2025-08-29T01:55:14Z,newsapi
Eonline.com,Love Island USA’s Iris Breaks Silence on Pepe Split,https://www.eonline.com/news/1421794/love-island-usas-iris-kendall-on-pepe-garcia-gonzalez-breakup,2025-08-29T01:55:01Z,newsapi
Breitbart News,"Dem Sen. Smith: MN Has Strict Gun Laws, But Need Federal Laws for Shooter Who Bought Guns in MN",https://www.breitbart.com/clips/2025/08/28/dem-sen-smith-mn-has-strict-gun-laws-but-need-federal-laws-for-shooter-who-bought-guns-in-mn/,2025-08-29T01:54:58Z,newsapi
Sporting News,"Chargers bring back former offensive lineman, release veteran from practice squad",https://www.sportingnews.com/us/nfl/los-angeles-chargers/news/chargers-bring-back-former-offensive-lineman-release-veteran-practice-squad/fee2b04a70ce19bf0ba79256,2025-08-29T01:54:45Z,newsapi
Paul Tan's Automotive News,"2026 Lotus Eletre and Emeya in Malaysia – revised variants, new kit; Eletre from RM499k; Emeya RM459k",https://paultan.org/2025/08/29/2026-lotus-eletre-and-emeya-in-malaysia-gallery/,2025-08-29T01:53:52Z,newsapi
Slashdot.org,Judge Orders New Federal Trial in Tyre Nichols Case - The New York Times,https://slashdot.org/firehose.pl?op=view&amp;id=178923246,2025-08-29T01:53:24Z,newsapi
The Times of India,"AI sparks fear and mistrust in Canada, 85 percent call for government crackdown, says poll",https://economictimes.indiatimes.com/news/international/canada/ai-sparks-fear-and-mistrust-in-canada-85-percent-call-for-government-crackdown-says-poll/articleshow/123574336.cms,2025-08-29T01:53:16Z,newsapi
Slashdot.org,Border Patrol agents arrest fire crew members at Washington wildfire - NBC News,https://slashdot.org/firehose.pl?op=view&amp;id=178923244,2025-08-29T01:53:14Z,newsapi
Mediagazer.com,"YouTube TV and Fox reach a new carriage deal for Fox News, local Fox stations, Fox Sports, and other channels (Todd Spangler/Variety)",https://mediagazer.com/250828/p18,2025-08-29T01:53:12Z,newsapi
Page Six,Taylor Swift pairs cable-knit vest with pleated miniskirt at Nebraska vs. Cincinnati game,https://pagesix.com/2025/08/28/style/taylor-swift-pairs-cable-knit-vest-with-pleated-miniskirt-at-nebraska-vs-cincinnati-game/,2025-08-29T01:53:07Z,newsapi
Slashdot.org,US Ends Duty-Free Parcels as E-Commerce Grows Too Big to Mail - Bloomberg.com,https://slashdot.org/firehose.pl?op=view&amp;id=178923240,2025-08-29T01:52:54Z,newsapi
Batterypower.com,"Braves get pilloried by Phillies, 19-4",https://www.batterypower.com/atlanta-braves-scores-standings/118599/final-score-recap-philadelphia-phillies-kyle-schwarber-four-home-runs,2025-08-29T01:52:28Z,newsapi
Slashdot.org,"'We need to broaden our search, and now we can.' Scientists are set to unleash a powerful new weapon in the hunt for dark matter - Space",https://slashdot.org/firehose.pl?op=view&amp;id=178923232,2025-08-29T01:52:12Z,newsapi
The Daily Caller,Micah Parsons Traded From Cowboys To Packers In Historic Blockbuster Deal,https://dailycaller.com/2025/08/28/micah-parsons-green-bay-packers-dallas-cowboys-trade-nfl/,2025-08-29T01:51:43Z,newsapi
Biztoc.com,Appeals Court Keeps Fight Alive Over Trump Foreign Aid Freeze,https://biztoc.com/x/ebe32993546f0dcb,2025-08-29T01:50:40Z,newsapi
Biztoc.com,Pulte Ups Cook Scrutiny With Criminal Referral on Third Mortgage,https://biztoc.com/x/1e6cc9102627bfb6,2025-08-29T01:50:39Z,newsapi
Biztoc.com,Indian Exporters Look to Expand in Africa to Dodge 50% US Tariff,https://biztoc.com/x/488ed17d66b0d3b7,2025-08-29T01:50:32Z,newsapi
Biztoc.com,Goldman Boosts China Stock Targets as Morgan Stanley Flags Risks,https://biztoc.com/x/f9d621ebe1ea5658,2025-08-29T01:50:19Z,newsapi
Biztoc.com,Chinese State Bank Takes Shimao Legal Challenge to Hong Kong,https://biztoc.com/x/132b46414c334269,2025-08-29T01:50:16Z,newsapi
Yahoo Entertainment,Taylor Swift and Travis Kelce attend Cincinnati's game vs. Nebraska at Arrowhead Stadium,https://sports.yahoo.com/college-football/breaking-news/article/taylor-swift-and-travis-kelce-attend-cincinnatis-game-vs-nebraska-at-arrowhead-stadium-015005855.html,2025-08-29T01:50:05Z,newsapi
Financial Post,"Solar Alliance Announces Resumption of TSXV Trading, Corporate Update",https://financialpost.com/globe-newswire/solar-alliance-announces-resumption-of-tsxv-trading-corporate-update,2025-08-29T01:49:47Z,newsapi
TODAY,Heidi Gardner Not Returning to 'Saturday Night Live' After 8 Seasons,https://www.today.com/popculture/tv/heidi-gardner-leaving-snl-cast-rcna227914,2025-08-29T01:49:11Z,newsapi
Financial Post,Spanish Mountain Gold Engages Atrium Research Corporation,https://financialpost.com/pmn/business-wire-news-releases-pmn/spanish-mountain-gold-engages-atrium-research-corporation,2025-08-29T01:49:10Z,newsapi
CinemaBlend,"Matlock’s Olympia Is Officially Keeping The Big Secret In Season 2, And I Can’t Wait To See Skye P. Marshall And Kathy Bates Facing Off",https://www.cinemablend.com/television/matlocks-olympia-keeping-welbrexa-secret-season-2-skye-p-marshall-kathy-bates-facing-off,2025-08-29T01:49:04Z,newsapi
TheWrap,YouTube TV and Fox Strike New Carriage Deal to End Blackout Threat,https://www.thewrap.com/youtube-tv-and-fox-strike-new-carriage-deal-to-end-blackout-threat/,2025-08-29T01:48:50Z,newsapi
The Times of India,"""Putin must come to negotiating table"": EU Commission chief Von der Leyen",https://economictimes.indiatimes.com/news/international/world-news/putin-must-come-to-negotiating-table-eu-commission-chief-von-der-leyen/articleshow/123574315.cms,2025-08-29T01:47:49Z,newsapi
Livemint,Chinese State Bank Takes Shimao Legal Challenge to Hong Kong,https://www.livemint.com/companies/news/chinese-state-bank-takes-shimao-legal-challenge-to-hong-kong-11756432025362.html,2025-08-29T01:47:04Z,newsapi
GlobeNewswire,"Solar Alliance Announces Resumption of TSXV Trading, Corporate Update",https://www.globenewswire.com/news-release/2025/08/29/3141240/0/en/Solar-Alliance-Announces-Resumption-of-TSXV-Trading-Corporate-Update.html,2025-08-29T01:47:00Z,newsapi
Newsweek,WNBA Legend Gives Indiana Fever Bold Caitlin Clark Advice,https://www.newsweek.com/sports/wnba-legend-gives-indiana-fever-bold-caitlin-clark-advice-2121277,2025-08-29T01:46:27Z,newsapi
NBC News,GOP Rep. Barry Moore exits through back door after he is heckled at Alabama town hall,https://www.nbcnews.com/politics/congress/gop-rep-barry-moore-exits-back-door-heckled-alabama-town-hall-rcna227899,2025-08-29T01:45:53Z,newsapi
Thefly.com,Schneider Electric resumed with a Neutral at JPMorgan,https://thefly.com/permalinks/entry.php/id4190353/SBGSY-Schneider-Electric-resumed-with-a-Neutral-at-JPMorgan,2025-08-29T01:45:09Z,newsapi
Nep123.com,Skyline Infra IPO Launching!  Get Ready with Himalayan Securities! ,https://nep123.com/skyline-infra-ipo-launching-get-ready-with-himalayan-securities/,2025-08-29T01:45:06Z,newsapi
Mypeoplesreview.com,Janardan Sharma criticizes praise-centered politics in Maoist Centre,https://mypeoplesreview.com/2025/08/29/janardan-sharma-criticizes-praise-centered-politics-in-maoist-centre/,2025-08-29T01:45:00Z,newsapi
NetsDaily,"New York Liberty rout Washington Mystics in much-needed win, 89-63",https://www.netsdaily.com/nyliberty/98416/liberty-vs-mystics-89-63-breanna-stewart-sonia-citron,2025-08-29T01:44:06Z,newsapi
Thefly.com,Legrand resumed with an Overweight at JPMorgan,https://thefly.com/permalinks/entry.php/id4190352/LGRDY-Legrand-resumed-with-an-Overweight-at-JPMorgan,2025-08-29T01:43:46Z,newsapi
KPBS,San Diego colleges stand up to lawsuit targeting Latino student funding,https://www.kpbs.org/news/education/2025/08/28/san-diego-colleges-stand-up-to-lawsuit-targeting-latino-student-funding,2025-08-29T01:42:59Z,newsapi
Thefly.com,ABB resumed with a Neutral at JPMorgan,https://thefly.com/permalinks/entry.php/id4190351/ABBNY-ABB-resumed-with-a-Neutral-at-JPMorgan,2025-08-29T01:42:00Z,newsapi
Deadline,"Fox Corp. And YouTube TV Strike Carriage Deal, Ending Threat Of Blackout",http://deadline.com/2025/08/fox-youtube-tv-strike-carriage-deal-ending-threat-of-blackout-1236500904/,2025-08-29T01:41:52Z,newsapi
Yahoo Entertainment,Prized pitching prospect Jonah Tong set for MLB debut with Mets after rapid rise through minors,https://sports.yahoo.com/article/prized-pitching-prospect-jonah-tong-013931967.html,2025-08-29T01:39:31Z,newsapi
Paul Tan's Automotive News,JPJ eBid: VPS and PRW number plates up for bidding,https://paultan.org/2025/08/29/jpj-ebid-vps-and-prw-number-plates-up-for-bidding/,2025-08-29T01:39:18Z,newsapi
The Daily Caller,Stephen Miller Hints Possible Trump Tour Of Crime-Ridden US Cities,https://dailycaller.com/2025/08/28/stephen-miller-hints-possible-trump-tour-of-crime-ridden-us-cities/,2025-08-29T01:39:00Z,newsapi
Thefly.com,GeoPark initiated with bullish view at Grupo Santander,https://thefly.com/permalinks/entry.php/id4190350/GPRK-GeoPark-initiated-with-bullish-view-at-Grupo-Santander,2025-08-29T01:38:43Z,newsapi
The Times of India,Bangladesh to shut down 3 land ports along India border,https://timesofindia.indiatimes.com/world/rest-of-world/bangladesh-to-shut-down-3-land-ports-along-india-border/articleshow/123574202.cms,2025-08-29T01:38:26Z,newsapi
