entity,count
after,80
news,52
trump,48
saturday,38
state,34
game,32
tech,30
texas,26
what,26
over,24
out,24
china,24
keaton,22
crypto,20
post,18
football,18
diane,18
chinese,18
morton,18
off,16
back,16
top,16
market,16
first,16
win,14
com,14
woman,14
actress,14
more,14
billion,14
dead,14
big,12
marc,12
national,12
guard,12
president,12
air,12
next,12
police,12
when,12
event,12
israel,12
here,12
against,12
injury,12
behren,12
their,10
benioff,10
major,10
friday,10
kansas,10
red,10
fire,10
free,10
who,10
during,10
troops,10
california,10
oklahoma,10
price,10
tariffs,10
hair,10
loss,10
times,10
amid,10
october,10
down,10
illinois,10
million,10
hotel,10
pittsburgh,10
only,10
where,10
risks,10
nhl,10
coach,8
school,8
san,8
donald,8
start,8
cancer,8
half,8
taliban,8
six,8
japan,8
following,8
mamdani,8
manhattan,8
support,8
james,8
all,8
some,8
there,8
sell,8
upset,8
drug,8
suicide,8
education,8
health,8
americans,8
chief,8
head,8
season,8
night,8
left,8
pakistan,8
get,8
despite,8
shutdown,8
pay,8
oct,8
federal,8
bill,8
can,8
surge,8
sapporo,8
crash,8
office,8
latest,8
vehicles,8
very,8
arizona,8
lightning,8
share,8
today,8
than,8
lower,8
leg,8
chip,8
oscar,8
winning,8
annie,8
hall,8
his,8
eth,8
just,8
penguins,8
worst,8
colorado,6
fans,6
storm,6
iowa,6
deion,6
sanders,6
send,6
francisco,6
direct,6
india,6
experts,6
live,6
second,6
looking,6
under,6
forces,6
afghanistan,6
border,6
arrested,6
taking,6
student,6
work,6
people,6
including,6
university,6
man,6
caught,6
getting,6
harris,6
multiple,6
gaza,6
sporting,6
did,6
how,6
report,6
team,6
before,6
way,6
same,6
touchdown,6
countries,6
churning,6
stem,6
graduates,6
value,6
not,6
having,6
why,6
triggered,6
thoughts,6
manning,6
river,6
dallas,6
defense,6
alarm,6
popular,6
global,6
xinjiang,6
unity,6
language,6
since,6
mad,6
achievement,6
american,6
our,6
shootings,6
alcorn,6
eastern,6
kentucky,6
beat,6
comes,6
accused,6
orders,6
government,6
because,6
pass,6
funding,6
bear,6
association,6
ohio,6
indiana,6
hoosiers,6
josh,6
took,6
helicopter,6
near,6
huntington,6
beach,6
five,6
newsom,6
reparations,6
recent,6
rumors,6
know,6
still,6
things,6
weird,6
ago,6
kind,6
ever,6
found,6
many,6
career,6
platform,6
byu,6
valuation,6
investors,6
kinew,6
quarterback,6
stadium,6
manager,6
raised,6
qualcomm,6
right,6
cool,6
issue,6
atlas,6
thehockeynews,6
sabres,6
buffalo,6
angeles,6
rank,6
brown,4
field,4
fine,4
mass,4
buffaloes,4
loved,4
see,4
dem,4
megadonor,4
democrats,4
great,4
indigo,4
delhi,4
announced,4
daily,4
joe,4
biden,4
enters,4
phase,4
treatment,4
osaka,4
gas,4
lot,4
while,4
fighting,4
change,4
different,4
raiders,4
along,4
cambodia,4
old,4
fraud,4
dies,4
dragged,4
meters,4
camera,4
chased,4
square,4
protester,4
blasts,4
antisemite,4
emma,4
bussey,4
fox,4
incident,4
selouj,4
usb,4
rechargeable,4
precision,4
trimmer,4
detailer,4
attachments,4
black,4
prime,4
via,4
amazon,4
page,4
protesters,4
kamala,4
chicago,4
book,4
tour,4
hamas,4
city,4
middle,4
east,4
tens,4
thousands,4
midwest,4
high,4
week,4
among,4
stars,4
legendary,4
goods,4
type,4
skin,4
life,4
passed,4
away,4
cell,4
revealed,4
family,4
looks,4
like,4
preseason,4
certainly,4
early,4
teammate,4
most,4
science,4
lead,4
space,4
gold,4
got,4
trillion,4
tariff,4
arch,4
outduels,4
john,4
mateer,4
sound,4
linked,4
kurban,4
niyaz,4
promotes,4
fostering,4
cultural,4
integration,4
through,4
learning,4
time,4
continuing,4
decline,4
law,4
breaking,4
flock,4
pinball,4
makes,4
demo,4
developer,4
driving,4
presidents,4
executive,4
world,4
events,4
too,4
grab,4
forward,4
mitchell,4
tisdale,4
pick,4
austin,4
peay,4
iii,4
didn,4
hurt,4
both,4
afghan,4
confirm,4
retaliatory,4
attacks,4
escalation,4
bombing,4
inside,4
war,4
hegseth,4
judge,4
urban,4
hokkaido,4
penn,4
franklin,4
offseason,4
even,4
buckeyes,4
tennessee,4
heupel,4
takes,4
subtle,4
shot,4
officiating,4
ranked,4
shakes,4
coastal,4
weekend,4
afternoon,4
according,4
signs,4
creating,4
pro,4
palestinian,4
radicals,4
wake,4
around,4
history,4
israelis,4
car,4
hitting,4
officers,4
say,4
hebrew,4
celebrated,4
official,4
stroke,4
jinping,4
started,4
thursday,4
stated,4
statement,4
super,4
sea,4
monster,4
lived,4
trader,4
kyiv,4
plunges,4
story,4
lifeline,4
home,4
damaged,4
county,4
films,4
traders,4
singular,4
santiment,4
weather,4
delay,4
remnants,4
tropical,4
priscilla,4
players,4
quarter,4
merus,4
mrus,4
assessing,4
seen,4
shares,4
past,4
month,4
glass,4
evaluating,4
slide,4
dip,4
watching,4
anglo,4
analyst,4
optimism,4
renewed,4
composecure,4
cmpo,4
holt,4
mastec,4
drop,4
chart,4
virginia,4
trooper,4
seriously,4
injured,4
electric,4
minister,4
