publisher,title,url,published_at,raw_source
Sporting News,Packers' WR Jayden Reed gets awful injury update after leaving game with shoulder problem,https://www.sportingnews.com/us/nfl/green-bay-packers/news/packers-wr-jayden-reed-gets-awful-injury-update-after-leaving-game-shoulder-problem/0a736ba505b91d7de6fee1cd,2025-09-12T01:59:55Z,newsapi
The Times of India,46% got no medical attention or were attended to by unskilled personnel before death: SRS,https://timesofindia.indiatimes.com/india/46-got-no-medical-attention-or-were-attended-to-by-unskilled-personnel-before-death-srs/articleshow/123841184.cms,2025-09-12T01:59:34Z,newsapi
Financial Post,Black Rock Coffee Bar Raises $294.1 Million In US IPO,https://financialpost.com/pmn/business-pmn/black-rock-coffee-bar-raises-294-1-million-in-us-ipo,2025-09-12T01:59:31Z,newsapi
The Hockey News,Mikael Diotte Shines In Devils First Game of Prospects Challenge,https://thehockeynews.com/nhl/new-jersey-devils/latest-news/mikael-diotte-shines-in-devils-first-game-of-prospects-challenge,2025-09-12T01:59:12Z,newsapi
Forbes,The Realistic Path To Scalable Carbon Capture: Cutting Through The Hype And Getting Down To Business,https://www.forbes.com/sites/peterbendorsamuel/2025/09/11/the-realistic-path-to-scalable-carbon-capture-cutting-through-the-hype-and-getting-down-to-business/,2025-09-12T01:58:58Z,newsapi
College Football News,Clemson vs Georgia Tech Prediction: Huge Early ACC Showdown,https://collegefootballnews.com/college-football/clemson-vs-georgia-tech-prediction-preview-2025,2025-09-12T01:58:31Z,newsapi
Sporting News,Could Packers turn to Deion Sanders' former receiver if Jayden Reed is out?,https://www.sportingnews.com/us/ncaa-football/colorado/news/could-packers-turn-deion-sanders-former-receiver-if-jayden-reed-out/3f22a3fda08eb3164018400d,2025-09-12T01:56:37Z,newsapi
Sporting News,Who is Packers' No. 18? Why Malik Shabazz Heath is playing a big role after Jayden Reed injury,https://www.sportingnews.com/us/nfl/green-bay-packers/news/who-packers-no-18-malik-shabazz-heath-role-jayden-reed-injury/bc9dd10c2085068132ae38c8,2025-09-12T01:56:27Z,newsapi
Sporting News,WATCH: Food truck fire breaks out during Wake Forest-NC State game,https://www.sportingnews.com/us/ncaa-football/news/watch-food-truck-fire-breaks-out-during-wake-forest-nc-state-game/f035262c32d9346596b95f8d,2025-09-12T01:56:13Z,newsapi
Freerepublic.com,[Catholic Caucus] “Bread Not Stones”: Bishop Martin shows no pastoral care for his TLM flock,https://freerepublic.com/focus/f-religion/4339890/posts,2025-09-12T01:53:45Z,newsapi
