publisher,title,url,published_at,raw_source
The Times of India,Congress flays PM for 'sole ownership' claim on GST cuts,https://timesofindia.indiatimes.com/india/congress-flays-pm-for-sole-ownership-claim-on-gst-cuts/articleshow/124035598.cms,2025-09-22T01:59:53Z,newsapi
Newsweek,Best- and Worst-Case Scenarios for Cowboys' CeeDee Lamb Revealed,https://www.newsweek.com/sports/nfl/best-worst-case-scenarios-cowboys-ceedee-lamb-revealed-2133485,2025-09-22T01:58:45Z,newsapi
Sporting News,Is Malik Nabers playing tonight? Giants star WR nonexistent in first-half vs. Chiefs,https://www.sportingnews.com/us/nfl/new-york-giants/news/malik-nabers-playing-tonight-giants-star-wr-nonexistent-first-half-vs-chiefs/c361740a9682f062463f1fc2,2025-09-22T01:58:39Z,newsapi
Marca,"Travis Kelce returns after fine, as fans wonder if Taylor Swift will be hidden this time",https://www.marca.com/en/nfl/kansas-city-chiefs/2025/09/22/68d0ad28ca474107788b4584.html,2025-09-22T01:58:31Z,newsapi
New York Post,Hellmann’s vows to pay cafe owner for $11K in repairs after disgruntled customer sets eatery on fire over missing mayo,https://nypost.com/2025/09/21/world-news/hellmanns-vows-to-pay-cafe-owner-for-repairs-after-disgruntled-customer-sparks-fire-over-missing-mayo/,2025-09-22T01:58:03Z,newsapi
The Times of India,GST rejig: PM Modi address rebuts opposition’s ‘Gabbar Singh Tax’ allegation,https://timesofindia.indiatimes.com/india/gst-rejig-pm-modi-address-rebuts-oppositions-gabbar-singh-tax-allegation/articleshow/124035594.cms,2025-09-22T01:56:44Z,newsapi
The Hockey News,Lightning Star Ranked Among NHL's Best Players,https://thehockeynews.com/nhl/tampa-bay-lightning/latest-news/lightning-star-ranked-among-nhl-s-best-players,2025-09-22T01:56:19Z,newsapi
esquire.com,Task Episode 3 Recap,https://www.esquire.com/entertainment/tv/a67970235/task-episode-3-recap/,2025-09-22T01:55:00Z,newsapi
The Times of India,Sarcophagus redraws Harappan age south-north trade map,https://timesofindia.indiatimes.com/india/sarcophagus-redraws-harappan-age-south-north-trade-map/articleshow/124035553.cms,2025-09-22T01:54:13Z,newsapi
Yahoo Entertainment,Ohio State still ranked No. 1 in Top 25 polls,https://sports.yahoo.com/article/ohio-state-still-ranked-no-015310639.html,2025-09-22T01:53:10Z,newsapi
Crikey,"On Notice: Albo tours US, UK and UAE, while economy in focus at home",http://www.crikey.com.au/2025/09/22/australian-politics-this-week-albanese-us-uk-uae/,2025-09-22T01:52:40Z,newsapi
Biztoc.com,Erika Describes Seeing Charlie Kirk's Body in Utah Hospital | WSJ News,https://biztoc.com/x/dba98522b1af0521,2025-09-22T01:52:34Z,newsapi
Slashdot.org,Two blocked field goals returned for TDs contribute to a wild early slate of NFL games - AP News,https://slashdot.org/firehose.pl?op=view&amp;id=179448036,2025-09-22T01:52:06Z,newsapi
Sporting News,Brian Burns injury update: Latest news on Giants defender's status in Week 3 game,https://www.sportingnews.com/us/nfl/new-york-giants/news/brian-burns-injury-update-news-giants-defenders-status-week-3-game/8502819bcdc6198d345cf17a,2025-09-22T01:51:49Z,newsapi
Fox News,Kyle Rittenhouse took time off work to grieve killing of Charlie Kirk: 'Meant a lot to me',https://www.foxnews.com/politics/kyle-rittenhouse-took-time-off-work-grieve-killing-charlie-kirk-meant-lot-me,2025-09-22T01:50:48Z,newsapi
Biztoc.com,Indian Tech Stocks May Drop on US Changes to H-1B Visa Program,https://biztoc.com/x/808ae3a325756f7e,2025-09-22T01:50:21Z,newsapi
Biztoc.com,RBA’s Bullock Says Recent Data Slightly Stronger Than Expected,https://biztoc.com/x/ca0c63769d887692,2025-09-22T01:50:17Z,newsapi
Biztoc.com,Samsung Shares Rise to Year’s High on Nvidia Quality Test Report,https://biztoc.com/x/0a5020d9b28492be,2025-09-22T01:50:13Z,newsapi
Biztoc.com,Dollar firms ahead of deluge of Fed speakers,https://biztoc.com/x/b10f70c554bc1063,2025-09-22T01:50:12Z,newsapi
PEOPLE,"11-Year-Old Expelled After Taking Gun Away from Classmate, Friend Says He 'Acted Out of Courage and Compassion'",https://people.com/11-year-old-expelled-from-school-after-taking-gun-away-from-classmate-11814226,2025-09-22T01:50:11Z,newsapi
Biztoc.com,China’s Magnet Exports to EU Surge as Bloc Bears Brunt of Crunch,https://biztoc.com/x/c02a9f94c1372cf7,2025-09-22T01:50:06Z,newsapi
Fox News,Erika Kirk says late husband’s death sparked ‘revival’ at Arizona memorial,https://www.foxnews.com/politics/erika-kirk-says-late-husbands-death-sparked-revival-arizona-memorial,2025-09-22T01:49:36Z,newsapi
The Times of India,"Public debt up 3x, states victims of 'coercive federalism': Congress",https://timesofindia.indiatimes.com/india/public-debt-up-3x-states-victims-of-coercive-federalism-congress/articleshow/124035542.cms,2025-09-22T01:48:47Z,newsapi
