date,close,high,low,volume,ret_1d,log_ret,sma10,sma20,sma50,sma100,sma200,ema9,ema12,ema21,ema26,ema50,rsi14,rsi21,macd,macd_signal,macd_hist,stoch_k,stoch_d,willr14,roc10,roc20,bb_mid,bb_upper,bb_lower,bb_pct,atr14,hv20,kc_upper,kc_lower,vol_sma20,vol_ratio,obv,pivot_high,pivot_low,pivot_pp,pivot_r1,pivot_s1,signals,news_z
2025-11-05,52.45,53.07,51.74,54353600.0,-2.0359,-0.0206,52.883,51.744,51.2262,49.2038,,52.8028,52.6091,52.126,51.9104,50.9819,54.1365,55.2919,0.6986,0.6020166700041272,0.0966,81.35600000000001,90.2651,-42.2343,2.6419,5.2368,51.744,54.6787,48.8093,0.6203,1.1072,27.9618,54.3867,49.9579,37363160.0,1.4547,1017551800.0,,,53.42,54.12,52.84,,
2025-11-06,53.29,53.75,52.77,55296000.0,1.6015,0.0159,53.036,51.919,51.2844,49.2926,,52.9002,52.7138,52.2318,52.0126,51.0724,59.0406,58.5718,0.7012,0.6218533360033017,0.0793,75.44063333333334,83.66377777777778,-19.9438,2.956,7.0295,51.919,54.7834,49.0546,0.7393,1.121,28.3175,54.5208,50.0368,39037115.0,1.4165,1072847800.0,,,52.42,53.1,51.77,,
2025-11-07,53.2,53.58,52.71,40537700.0,-0.1689,-0.0017,53.099,52.1465,51.3386,49.3823,,52.9602,52.7886,52.3198,52.1006,51.1559,58.321,58.0924,0.688,0.6350826688026414,0.0529,71.78333333333333,76.19332222222222,-22.4719,1.1984,9.3525,52.1465,54.6342,49.6588,0.7117,1.1031,26.6214,54.5727,50.1603,39472405.0,1.027,1032310100.0,,,53.27,53.77,52.79,,
2025-11-10,53.42,53.99,53.34,26094600.0,0.4135,0.0041,53.139,52.3745,51.3922,49.4659,,53.0521,52.8858,52.4199,52.1983,51.2447,59.6167,58.9548,0.6874,0.6455461350421132,0.0419,80.4307,75.8848888888889,-16.2922,0.7544,9.3328,52.3745,54.4103,50.3387,0.7568,1.0807,26.6216,54.6282,50.3054,39053995.0,0.6682,1058404700.0,,,53.1633,53.6167,52.7467,,
2025-11-11,53.63,53.98,53.28,22244300.0,0.3931,0.0039,53.215,52.5515,51.4564,49.5472,,53.1677,53.0003,52.5299,52.3044,51.3382,60.8672,59.7842,0.6959,0.6556169080336905,0.0403,82.81106666666666,78.3417,-12.8027,1.4375,7.0673,52.5515,54.3656,50.7374,0.7973,1.0535,25.5077,54.6846,50.4706,38043080.0,0.5847,1080649000.0,,,53.5833,53.8267,53.1767,,
2025-11-12,54.11,54.69,53.77,40536700.0,0.895,0.0089,53.368,52.643,51.5374,49.6253,,53.3562,53.171,52.6735,52.4381,51.4469,63.6388,61.6444,0.7329,0.6710735264269525,0.0618,83.74803333333334,82.32993333333333,-19.661,2.9098,3.5004,52.643,54.5739,50.7121,0.8799,1.054,21.0088,54.8315,50.6155,36570305.0,1.1085,1121185700.0,54.110001,,53.63,53.98,53.28,,
2025-11-13,52.87,54.21,52.77,37716100.0,-2.2916,-0.0232,53.352,52.7645,51.5824,49.6874,,53.2589,53.1247,52.6914,52.4701,51.5027,53.1635,54.7722,0.6546,0.6677788211415621,-0.0132,68.61376666666666,78.39095555555555,-61.695,-0.3017,4.8176,52.7645,54.4104,51.1186,0.532,1.0815,18.3182,54.9005,50.5745,36004725.0,1.0475,1083469600.0,,,54.19,54.61,53.69,macd_bearish_cross,
2025-11-14,52.61,52.9,52.03,32363100.0,-0.4918,-0.0049,53.268,52.831,51.6392,49.745,,53.1291,53.0455,52.684,52.4805,51.5461,51.2582,53.4601,0.565,0.6472230569132497,-0.0822,49.3785,67.24676666666667,-70.5085,-1.5716,2.5936,52.831,54.3328,51.3292,0.4264,1.0664,17.6899,54.8582,50.5926,35177110.0,0.92,1051106500.0,,,53.2833,53.7967,52.3567,,
2025-11-17,51.48,52.58,51.39,35546800.0,-2.1479,-0.0217,53.06,52.803,51.6796,49.7852,,52.7993,52.8047,52.5745,52.4064,51.5435,43.8955,48.1916,0.3983,0.5974384455305997,-0.1991,23.50793333333333,47.16673333333333,-97.2727,-3.8835,-1.0761,52.803,54.3816,51.2244,0.081,1.0774,18.717,54.7615,50.4519,35665150.0,0.9967,1015559700.0,,,52.5133,52.9967,52.1267,,
2025-11-18,51.64,52.18,51.15,35189500.0,0.3108,0.0031,52.87,52.809,51.7066,49.8304,,52.5675,52.6255,52.4896,52.3496,51.5473,45.098,48.9397,0.2759,0.5331307564244797,-0.2572,15.353500000000002,29.41331111111111,-86.1583,-3.5488,0.2329,52.809,54.3689,51.2491,0.1253,1.074,18.4111,54.6627,50.3667,36059455.0,0.9759,1050749200.0,,,51.8167,52.2433,51.0533,,
2025-11-19,52.02,52.49,51.67,28112300.0,0.7359,0.0073,52.827,52.855,51.7444,49.8774,,52.458,52.5323,52.4469,52.3252,51.5659,47.9513,50.7145,0.2071,0.4679246051395838,-0.2608,13.715066666666667,17.525499999999997,-75.4238,-0.8198,1.8004,52.855,54.2568,51.4532,0.2022,1.058,18.3067,54.5836,50.3516,35717320.0,0.7871,1078861500.0,,,51.6567,52.1633,51.1333,,
2025-11-20,51.0,52.95,50.97,36661600.0,-1.9608,-0.0198,52.598,52.817,51.7494,49.9059,,52.1664,52.2966,52.3153,52.227,51.5437,41.6884,46.1896,0.0696,0.38825968411166706,-0.3187,13.074766666666667,14.04777777777778,-99.1936,-4.2972,-1.4683,52.817,54.3687,51.2653,-0.0855,1.1239,19.1302,54.5756,50.08,36248960.0,1.0114,1042199900.0,,51.0,52.06,52.45,51.63,bb_lower_touch,
2025-11-21,51.56,51.78,50.7,43867200.0,1.098,0.0109,52.434,52.7665,51.769,49.9344,,52.0451,52.1833,52.2467,52.1776,51.5443,45.8686,48.8219,0.0057,0.31174774728933363,-0.306,15.645499999999998,14.145111111111111,-78.4461,-3.0827,-1.9212,52.7665,54.4101,51.1229,0.133,1.1207,18.675,54.4961,50.0133,36496125.0,1.202,1086067100.0,,,51.64,52.31,50.33,,
2025-11-24,51.93,52.24,51.4,52852100.0,0.7176,0.0072,52.285,52.712,51.7958,49.9644,,52.0221,52.1443,52.2179,52.1593,51.5594,48.4958,50.5017,-0.015,0.2463981978314669,-0.2614,17.729133333333333,15.483133333333333,-69.1729,-2.7892,-2.0558,52.712,54.3903,51.0337,0.267,1.1007,18.5886,54.4252,50.0224,37771440.0,1.3993,1138919200.0,,,51.3467,51.9933,50.9133,,
2025-11-25,52.48,52.88,51.86,41310100.0,1.0591,0.0105,52.17,52.6925,51.8322,50.0026,,52.1137,52.1959,52.2417,52.183,51.5955,52.2088,52.914,0.0129,0.19969855826517355,-0.1868,32.33083333333334,21.901822222222222,-55.3885,-2.1443,-0.7377,52.6925,54.372,51.013,0.4367,1.0949,19.0182,54.438,50.0584,38358185.0,1.077,1180229300.0,,,51.8567,52.3133,51.4733,,
2025-11-26,52.99,53.25,52.55,32045600.0,0.9718,0.0097,52.058,52.713,51.864,50.061,,52.2889,52.3181,52.3097,52.2428,51.6502,55.4183,55.047,0.0753,0.17481884661213884,-0.0995,44.27736666666667,31.445777777777778,-42.6065,-2.0699,0.7798,52.713,54.3965,51.0295,0.5823,1.0717,19.2366,54.4622,50.1754,38502525.0,0.8323,1212274900.0,,,52.4067,52.9533,51.9333,,
2025-11-28,53.65,53.94,53.05,18920800.0,1.2455,0.0124,52.136,52.744,51.8944,50.1291,,52.5611,52.523,52.4316,52.347,51.7286,59.2338,57.6536,0.176,0.1750550772897111,0.0009,58.646633333333334,45.08494444444445,-26.0651,1.4753,1.1692,52.744,54.472,51.016,0.7622,1.063,19.4998,54.5716,50.3196,37571135.0,0.5036,1231195700.0,,,52.93,53.31,52.61,macd_bullish_cross,
2025-12-01,53.24,53.9,53.21,30536500.0,-0.7642,-0.0077,52.199,52.7335,51.9142,50.1918,,52.6969,52.6333,52.5051,52.4132,51.7879,56.026,55.5524,0.2201,0.18406406183176888,0.036,64.99586666666666,55.973288888888895,-36.3408,1.1975,-0.3929,52.7335,54.4467,51.0203,0.6478,1.0364,19.5086,54.594,50.4484,37133175.0,0.8224,1200659200.0,,,53.5467,54.0433,53.1533,,
