publisher,title,url,published_at,raw_source
Mypeoplesreview.com,"Hamas releases “farewell photo” of hostages, including Bipin Joshi",https://mypeoplesreview.com/2025/09/21/hamas-releases-farewell-photo-of-hostages-including-bipin-joshi/,2025-09-21T01:45:00Z,newsapi
Bleeding Cool News,"WWE Wrestlepalooza Sees AJ Lee, CM Punk Win Big Over Rollins, Lynch",https://bleedingcool.com/tv/wwe-wrestlepalooza-sees-aj-lee-cm-punk-win-big-over-rollins-lynch/,2025-09-21T01:44:04Z,newsapi
Sporting News,"Who is Fernando Mendoza? Meet Indiana's star transfer, who shares the QB room with younger brother",https://www.sportingnews.com/us/ncaa-football/indiana/news/fernando-mendoza-indiana-qb-teammate-brother-transfer/5996029b29ec9bbd91d58095,2025-09-21T01:42:58Z,newsapi
Bleeding Cool News,Deck Of Haunts Has Released Its Second Major Update,https://bleedingcool.com/games/deck-of-haunts-has-released-its-second-major-update/,2025-09-21T01:42:04Z,newsapi
DW (English),US updates: Tight security at Charlie Kirk's memorial venue,https://www.dw.com/en/us-updates-tight-security-at-charlie-kirks-memorial-venue/live-74077636,2025-09-21T01:42:00Z,newsapi
DW (English),US updates: Charlie Kirk memorial underway in Arizona,https://www.dw.com/en/us-updates-charlie-kirk-memorial-underway-in-arizona/live-74077636,2025-09-21T01:42:00Z,newsapi
Greenville News,"Is Dabo Swinney on the hot seat? No, but it's been an uncomfortable four weeks at Clemson",https://www.greenvilleonline.com/story/sports/college/clemson/2025/09/20/dabo-swinney-hot-seat-clemson-football-coach-syracuse/86113872007/,2025-09-21T01:41:05Z,newsapi
Fox News,"Multiple people shot at New Hampshire country club, one suspect in custody: police",https://www.foxnews.com/us/multiple-people-shot-new-hampshire-country-club-one-suspect-custody-police,2025-09-21T01:38:12Z,newsapi
Fox News,"Shooting at New Hampshire country club leaves 1 dead, multiple injured; suspect in custody: police",https://www.foxnews.com/us/shooting-new-hampshire-country-club-1-dead-multiple-injured-suspect-custody-police,2025-09-21T01:38:12Z,newsapi
Mypeoplesreview.com,"Shorha Sharad concluding today, Ghatasthapana tomorrow",https://mypeoplesreview.com/2025/09/21/shorha-sharad-concluding-today-ghatasthapana-tomorrow/,2025-09-21T01:37:47Z,newsapi
Bleeding Cool News,"SNL 51 Countdown: John Mulaney Goes ""Super""; Chappell Roan's a ""Giver""",https://bleedingcool.com/tv/snl-51-countdown-john-mulaney-goes-super-chappell-roans-a-giver/,2025-09-21T01:37:03Z,newsapi
ABC News (AU),White House says new $100k H-1B visa fees won't apply to current workers,https://www.abc.net.au/news/2025-09-21/h-1b-visa-100k-fee-existing-holder-gold-platinum-card/105798972,2025-09-21T01:37:02Z,newsapi
Forbes,AI And Fast Transfers For M&E Preservation And Workflows,https://www.forbes.com/sites/tomcoughlin/2025/09/20/ai-and-fast-transfers-for-me-preservation-and-workflows/,2025-09-21T01:35:28Z,newsapi
The Indian Express,Pete Hegseth-led Pentagon plans to limit journalists’ access for releasing ‘unauthorised information’,https://indianexpress.com/article/world/pete-hegseth-pentagon-limit-journalists-access-for-releasing-unauthorised-info-10262134/,2025-09-21T01:35:10Z,newsapi
Heavenlyhomemakers.com,"Big Family Food and Fun: September 14-20, 2025",https://www.heavenlyhomemakers.com/big-family-food-and-fun-september-14-20-2025,2025-09-21T01:34:58Z,newsapi
Freerepublic.com,"National Teachers Union Tracking Charlie Kirk Supporters, Preparing Defense of Teachers Who Celebrated Murder: Email",https://freerepublic.com/focus/f-news/4341827/posts,2025-09-21T01:33:12Z,newsapi
newsBTC,"Bitcoin Tests Weekly Open As $113,300 Fair Value Gap Looms — What It Means",http://www.newsbtc.com/news/bitcoin/bitcoin-tests-weekly-open-as-113300-fair-value-gap-looms-what-it-means/,2025-09-21T01:30:41Z,newsapi
Yahoo Entertainment,"21-point second-quarter swing sends Delaware past FIU, 38-16",https://sports.yahoo.com/article/21-point-second-quarter-swing-013032926.html,2025-09-21T01:30:32Z,newsapi
WSB Atlanta,Group protests proposed crematorium and funeral home in Gwinnett County,https://www.wsbtv.com/news/local/gwinnett-county/group-protests-proposed-crematorium-funeral-home-gwinnett-county/Q2NGAW6ZFJD7ZCYVLBTY3H2TPM/,2025-09-21T01:30:31Z,newsapi
USA Today,"Puerto Rico Lottery results: See winning numbers for Pega 2, Pega 3 on Sept. 20, 2025",https://www.usatoday.com/story/money/lottery/2025/09/20/puerto-rico-lottery-results-winning-numbers/86272587007/,2025-09-21T01:30:23Z,newsapi
The Daily Dot,One cool perk about having tattoos is that it’s harder for AI to replicate,https://www.dailydot.com/news/tattoos-ai-likeness/,2025-09-21T01:30:00Z,newsapi
Yahoo Entertainment,Cravens scores 5 times and Morehead St. downs Kentucky Christian 45-28,https://sports.yahoo.com/article/cravens-scores-5-times-morehead-012956588.html,2025-09-21T01:29:56Z,newsapi
Yahoo Entertainment,"Gant rushes for 161 yards, 3 TDs and Akron defeats Duquesne 51-7",https://sports.yahoo.com/article/gant-rushes-161-yards-3-012939260.html,2025-09-21T01:29:39Z,newsapi
Daytona Beach News-Journal,Bethune-Cookman football takeaways | Wildcats score 3 3rd-quarter TDs vs. Edward Waters,https://www.news-journalonline.com/story/sports/college/football/2025/09/20/college-football-bethune-cookman-football-edward-waters/86243363007/,2025-09-21T01:28:40Z,newsapi
Antaranews.com,Papua mine landslide: Freeport worker's body returned to Java,https://en.antaranews.com/news/381248/papua-mine-landslide-freeport-workers-body-returned-to-java,2025-09-21T01:27:58Z,newsapi
ABC News,"Pentagon steps up media restrictions, now requiring approval before reporting even unclassified info",https://abcnews.go.com/US/wireStory/pentagon-steps-media-restrictions-now-requiring-approval-reporting-125775981,2025-09-21T01:26:25Z,newsapi
ABC News,"After cuts to food stamps, Trump administration ends government's annual report on hunger in America",https://abcnews.go.com/Business/wireStory/after-cuts-food-stamps-trump-administration-ends-governments-125774651,2025-09-21T01:26:18Z,newsapi
ABC News,"After cuts to food stamps, Trump administration ends government's annual report on hunger in America",https://abcnews.go.com/Health/wireStory/after-cuts-food-stamps-trump-administration-ends-governments-125774270,2025-09-21T01:26:16Z,newsapi
NBC News,Pentagon places further restrictions on journalist access,https://www.nbcnews.com/news/us-news/pentagon-places-restrictions-journalist-access-rcna232662,2025-09-21T01:26:03Z,newsapi
Yahoo Entertainment,"Giancarlo Stanton hits 450th career home run, passing Jeff Bagwell, Vladimir Guerrero on MLB's all-time list",https://sports.yahoo.com/mlb/article/giancarlo-stanton-hits-450th-career-home-run-passing-jeff-bagwell-vladimir-guerrero-on-mlbs-all-time-list-012547574.html,2025-09-21T01:25:47Z,newsapi
Newsweek,ESPN Analyst Issues Alarming Take on Commanders QB Jayden Daniels,https://www.newsweek.com/sports/nfl/espn-analyst-issues-alarming-take-commanders-qb-jayden-daniels-2133196,2025-09-21T01:25:38Z,newsapi
Memeorandum.com,Oklahoma Republicans propose all state colleges must have Charlie Kirk statue (Robert Mackey/The Guardian),https://www.memeorandum.com/250920/p75,2025-09-21T01:25:00Z,newsapi
NBC News,Trump publicly pushes Attorney General Pam Bondi to go after his political foes,https://www.nbcnews.com/politics/trump-administration/trump-publicly-pushes-attorney-general-pam-bondi-go-political-foes-rcna232669,2025-09-21T01:24:27Z,newsapi
Mypeoplesreview.com,Father generation leaders neglecting Gen Z movement,https://mypeoplesreview.com/2025/09/21/father-generation-leaders-neglecting-gen-z-movement/,2025-09-21T01:24:10Z,newsapi
Yahoo Entertainment,The $100K Visa Fee That Could Redefine U.S. Business Education,https://finance.yahoo.com/news/100k-visa-fee-could-redefine-012310039.html,2025-09-21T01:23:10Z,newsapi
